,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
31,naked-taco-miami-beach,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 25.7818801, 'longitude': -80.1312845}",(305) 534-8455,16032.369728945094,72I8YHh632Kpp8E2O0Em8A,https://s3-media4.fl.yelpcdn.com/bphoto/4ipOwJ3Zlybg5WpGrOEVOA/o.jpg,False,"{'address1': '1111 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1111 Collins Ave', 'Miami Beach, FL 33139']}",Naked Taco,+13055348455,$$,4.0,1417,[],https://www.yelp.com/biz/naked-taco-miami-beach?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
32,chuys-miami-4,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 25.68309, 'longitude': -80.456116}",(305) 425-1982,18530.044274801225,8ij2ww0XGwoB6cCohyCmfg,https://s3-media1.fl.yelpcdn.com/bphoto/Jfb6k5HtG1nBX0SyDWuSnw/o.jpg,False,"{'address1': '8945 SW 162nd Avenue', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33196', 'country': 'US', 'state': 'FL', 'display_address': ['8945 SW 162nd Avenue', 'Miami, FL 33196']}",Chuy's,+13054251982,$$,4.0,224,[],https://www.yelp.com/biz/chuys-miami-4?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
33,salsa-fiesta-miami,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 25.804801, 'longitude': -80.1892}",(305) 400-8245,11468.650279479009,KjfH510jpifW6ETvdZ1_6g,https://s3-media4.fl.yelpcdn.com/bphoto/jzl6rQ4-vSt6F2FKrvy40w/o.jpg,False,"{'address1': '2929 Biscayne Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33137', 'country': 'US', 'state': 'FL', 'display_address': ['2929 Biscayne Blvd', 'Miami, FL 33137']}",Salsa Fiesta,+13054008245,$$,4.0,477,['delivery'],https://www.yelp.com/biz/salsa-fiesta-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
34,las-cazuelas-miami,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 25.653827, 'longitude': -80.400205}",(305) 232-1091,15722.3978005475,MOzJsi8qqVaXd2X1EZtyDA,https://s3-media1.fl.yelpcdn.com/bphoto/mLlCdm-N_JeUxR3WqoiaNg/o.jpg,False,"{'address1': '12388 SW 127th Ave', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33186', 'country': 'US', 'state': 'FL', 'display_address': ['12388 SW 127th Ave', 'Miami, FL 33186']}",Las Cazuelas,+13052321091,$$,4.0,260,"['delivery', 'pickup']",https://www.yelp.com/biz/las-cazuelas-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
35,el-rancho-grande-mexican-restaurant-kendall-miami,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 25.6866320810011, 'longitude': -80.4025708288361}",(305) 382-9598,13623.279943366857,teLI2c6d0iuLG6VZFoCavA,https://s3-media2.fl.yelpcdn.com/bphoto/KLqjuwAhxYHyKMrYK764_w/o.jpg,False,"{'address1': '12881 N Kendall Dr', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33183', 'country': 'US', 'state': 'FL', 'display_address': ['12881 N Kendall Dr', 'Miami, FL 33183']}",El Rancho Grande Mexican Restaurant Kendall,+13053829598,$$,4.0,569,[],https://www.yelp.com/biz/el-rancho-grande-mexican-restaurant-kendall-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
36,diez-y-seis-miami-beach-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.795015, 'longitude': -80.128495}",(305) 695-3226,16656.903002949766,hmJjY_iknvIUe24EiW_iDw,https://s3-media1.fl.yelpcdn.com/bphoto/F-Y7IcNYR6Qplzdhd8Emig/o.jpg,False,"{'address1': '1901 Collins Ave', 'address2': None, 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1901 Collins Ave', 'Miami Beach, FL 33139']}",Diez y Seis,+13056953226,$$,4.0,79,[],https://www.yelp.com/biz/diez-y-seis-miami-beach-2?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
37,taquerias-el-mexicano-miami-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.766408, 'longitude': -80.202903}",(305) 456-5905,8664.430411234887,nXUsWu-pyCW-XQuL83z2bw,https://s3-media4.fl.yelpcdn.com/bphoto/hrNWFC_k0gx6WkTp-86yqg/o.jpg,False,"{'address1': '521 SW 8th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33130', 'country': 'US', 'state': 'FL', 'display_address': ['521 SW 8th St', 'Miami, FL 33130']}",Taquerias El Mexicano,+13054565905,$,4.0,470,"['delivery', 'pickup']",https://www.yelp.com/biz/taquerias-el-mexicano-miami-2?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
38,gorditas-mexican-kitchen-miami-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 25.682488, 'longitude': -80.464222}",(786) 616-8680,19297.77875248322,mJiBeHFnpbGidG2DPx6s1Q,https://s3-media2.fl.yelpcdn.com/bphoto/xjjUQYl2Nxt3VLWd-LQW5g/o.jpg,False,"{'address1': '16790 SW 88th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33196', 'country': 'US', 'state': 'FL', 'display_address': ['16790 SW 88th St', 'Miami, FL 33196']}",Gorditas Mexican Kitchen,+17866168680,$,4.0,136,[],https://www.yelp.com/biz/gorditas-mexican-kitchen-miami-2?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
39,talavera-cocina-mexicana-coral-gables,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 25.7513789, 'longitude': -80.2585305}",(305) 440-4658,2967.6332419546434,kIsceTnG37x23Lsx2TA4_A,https://s3-media1.fl.yelpcdn.com/bphoto/7dpUU6x05gQuNBo60NvKBg/o.jpg,False,"{'address1': '2299 Ponce De Leon Blvd', 'address2': '', 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['2299 Ponce De Leon Blvd', 'Coral Gables, FL 33134']}",Talavera Cocina Mexicana,+13054404658,$$,4.0,645,['pickup'],https://www.yelp.com/biz/talavera-cocina-mexicana-coral-gables?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
40,chuys-doral,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 25.810137, 'longitude': -80.327608}",(786) 646-9986,7508.199450263709,goV4c-xPb96vJjieawNoFA,https://s3-media2.fl.yelpcdn.com/bphoto/xQA3SkZRVUDHxA1cQhm_AA/o.jpg,False,"{'address1': '8001 NW 36th St', 'address2': '', 'address3': None, 'city': 'Doral', 'zip_code': '33166', 'country': 'US', 'state': 'FL', 'display_address': ['8001 NW 36th St', 'Doral, FL 33166']}",Chuy's,+17866469986,$$,4.0,271,[],https://www.yelp.com/biz/chuys-doral?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
41,miami-river-cafe-miami,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.7773169, 'longitude': -80.2080068}",(786) 277-4669,8460.961423949379,bKhqhpmvam-B6GS2ZxX_QQ,https://s3-media2.fl.yelpcdn.com/bphoto/ozqM3HluUdpBzrms1ZsOSA/o.jpg,False,"{'address1': '350 NW 8th Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33128', 'country': 'US', 'state': 'FL', 'display_address': ['350 NW 8th Ave', 'Miami, FL 33128']}",Miami River Cafe,+17862774669,$$,4.0,58,['delivery'],https://www.yelp.com/biz/miami-river-cafe-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
42,taco-rico-tex-mex-café-doral-3,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.784763, 'longitude': -80.3353114}",(786) 331-4100,5918.785219192563,zSrshwjlxNz9bRHtmJ8gGQ,https://s3-media1.fl.yelpcdn.com/bphoto/zAHcgTzOYWc-V-FHDKW0-Q/o.jpg,False,"{'address1': '8688 NW 13th Ter', 'address2': None, 'address3': '', 'city': 'Doral', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['8688 NW 13th Ter', 'Doral, FL 33126']}",Taco Rico Tex-Mex Café,+17863314100,$,4.0,194,"['delivery', 'pickup']",https://www.yelp.com/biz/taco-rico-tex-mex-caf%C3%A9-doral-3?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
43,coyo-taco-miami-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 25.7627701936588, 'longitude': -80.1949488690338}",(786) 773-3337,9393.606404902192,kejTnmp4kXxgCrGP3igIFg,https://s3-media3.fl.yelpcdn.com/bphoto/AVR_i3_DltcJ7eYkQxTTsQ/o.jpg,False,"{'address1': '1111 SW 1st Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33130', 'country': 'US', 'state': 'FL', 'display_address': ['1111 SW 1st Ave', 'Miami, FL 33130']}",Coyo Taco,+17867733337,$$,4.0,372,"['delivery', 'pickup']",https://www.yelp.com/biz/coyo-taco-miami-2?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
44,coyo-taco-miami,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.7996879220934, 'longitude': -80.1991713585798}",(305) 573-8228,10319.947037567656,LYdTwjtHUcFwNQX_Bs6ZtQ,https://s3-media2.fl.yelpcdn.com/bphoto/QDx1hwFzMaFI_axbMz-KxA/o.jpg,False,"{'address1': '2300 NW 2nd Ave', 'address2': 'Ste 3', 'address3': '', 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['2300 NW 2nd Ave', 'Ste 3', 'Miami, FL 33127']}",Coyo Taco,+13055738228,$$,3.5,1377,[],https://www.yelp.com/biz/coyo-taco-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
45,plomo-tequila-and-taco-bar-coral-gables-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 25.74922, 'longitude': -80.2593}",(305) 456-1928,2903.7968602143005,F0w8haqmgcgOH3sfYCBikg,https://s3-media2.fl.yelpcdn.com/bphoto/7U9mM6LMlqbf7nUvZeg7vg/o.jpg,False,"{'address1': '230 Miracle Mile', 'address2': None, 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['230 Miracle Mile', 'Coral Gables, FL 33134']}",Plomo Tequila & Taco Bar,+13054561928,$$,4.0,298,"['delivery', 'pickup']",https://www.yelp.com/biz/plomo-tequila-and-taco-bar-coral-gables-3?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
46,coyo-taco-coral-gables-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.7512684575356, 'longitude': -80.2574797625578}",,3069.6932421687,IWNeAEqBJl0U-We5CLa9wQ,https://s3-media4.fl.yelpcdn.com/bphoto/7VUCIZeW2o1jZDPy5v0C_g/o.jpg,False,"{'address1': '126 Giralda Ave', 'address2': '', 'address3': None, 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['126 Giralda Ave', 'Coral Gables, FL 33134']}",Coyo Taco,,,5.0,14,[],https://www.yelp.com/biz/coyo-taco-coral-gables-2?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
47,bakan-miami-4,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.8029914660201, 'longitude': -80.1990491265011}",(305) 396-7080,10520.753588344855,tpOO7ImGcgM5beBxLLmDnQ,https://s3-media1.fl.yelpcdn.com/bphoto/V5aHRbuAvP_KO9W6KTR0LQ/o.jpg,False,"{'address1': '2801 NW 2nd Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['2801 NW 2nd Ave', 'Miami, FL 33127']}",Bakan,+13053967080,$$,4.0,280,[],https://www.yelp.com/biz/bakan-miami-4?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
48,taqueria-los-dos-amigos-2-miami,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 25.8055167147509, 'longitude': -80.2480359735631}",(305) 985-9607,7106.513791468966,xhbq-jzRflmpxrcrCY5xGQ,https://s3-media2.fl.yelpcdn.com/bphoto/GjtDm2dpzIaVdExVNWpoPw/o.jpg,False,"{'address1': '3235 NW 32nd Ave', 'address2': 'Ste 106', 'address3': None, 'city': 'Miami', 'zip_code': '33142', 'country': 'US', 'state': 'FL', 'display_address': ['3235 NW 32nd Ave', 'Ste 106', 'Miami, FL 33142']}",Taqueria Los Dos Amigos 2,+13059859607,,4.5,25,"['delivery', 'pickup']",https://www.yelp.com/biz/taqueria-los-dos-amigos-2-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
49,tacocraft-taqueria-and-tequila-bar-south-miami,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 25.70375, 'longitude': -80.28773}",(305) 668-5612,5457.84617547177,FTI82jXGsqSYl_QqFIyJOg,https://s3-media3.fl.yelpcdn.com/bphoto/U86fj7RyJBtyUtOlaDa9dw/o.jpg,False,"{'address1': '5829 SW 73rd St', 'address2': '', 'address3': None, 'city': 'South Miami', 'zip_code': '33143', 'country': 'US', 'state': 'FL', 'display_address': ['5829 SW 73rd St', 'South Miami, FL 33143']}",Tacocraft Taqueria & Tequila Bar,+13056685612,$$,4.0,649,[],https://www.yelp.com/biz/tacocraft-taqueria-and-tequila-bar-south-miami?adjust_creative=VeuwCtfmB4VyXWuUYbZp8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VeuwCtfmB4VyXWuUYbZp8w
