,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
32,las-palmas-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 41.910266, 'longitude': -87.673935}",(773) 289-4991,650.3040529932488,-MdaMqDSZDvNKoBIlDGlTQ,https://s3-media3.fl.yelpcdn.com/bphoto/5ocyybpShOumdbWo6lPhaA/o.jpg,False,"{'address1': '1835 W North Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1835 W North Ave', 'Chicago, IL 60622']}",Las Palmas,+17732894991,$$,4.0,671,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/las-palmas-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
33,taqueria-moran-chicago-3,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9225416867732, 'longitude': -87.6975309006552}",(773) 235-2663,2531.9716873104508,y0B-AArugfrUai3eEG8_3A,https://s3-media2.fl.yelpcdn.com/bphoto/nmdsxlJb9s-XKXymmCCOWw/o.jpg,False,"{'address1': '2226 N California Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2226 N California Ave', 'Chicago, IL 60647']}",Taqueria Moran,+17732352663,$,4.0,464,[],https://www.yelp.com/biz/taqueria-moran-chicago-3?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
34,takito-kitchen-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 41.90289, 'longitude': -87.67784}",(773) 687-9620,235.5061549411127,JGOl4S42CxLJj-s9uyFU2w,https://s3-media3.fl.yelpcdn.com/bphoto/BcG3dZQhUdPypknqJ3YrFQ/o.jpg,False,"{'address1': '2013 W Division St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['2013 W Division St', 'Chicago, IL 60622']}",Takito Kitchen,+17736879620,$$,4.0,531,"['pickup', 'delivery']",https://www.yelp.com/biz/takito-kitchen-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
35,restaurant-cuetzala-gro-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 42.0154899358749, 'longitude': -87.6751604676247}",(773) 262-9417,12271.002872944473,Pv1Hx5hz9r_9KouNpq3kzg,https://s3-media3.fl.yelpcdn.com/bphoto/FzmcNuQmIH5VRQFL5s93FQ/o.jpg,False,"{'address1': '7360 N Clark St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60626', 'country': 'US', 'state': 'IL', 'display_address': ['7360 N Clark St', 'Chicago, IL 60626']}",Restaurant Cuetzala Gro,+17732629417,$$,4.5,136,"['pickup', 'delivery']",https://www.yelp.com/biz/restaurant-cuetzala-gro-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
36,buena-vista-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9389519, 'longitude': -87.6441962}",(773) 871-5782,4674.317121802505,m_J7wFRwwRdck6M-dfn3iw,https://s3-media4.fl.yelpcdn.com/bphoto/UOr5VOAefIKd-AFGY-WDYw/o.jpg,False,"{'address1': '3147 N Broadway', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3147 N Broadway', 'Chicago, IL 60657']}",Buena Vista,+17738715782,$,4.0,331,"['pickup', 'delivery']",https://www.yelp.com/biz/buena-vista-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
37,l-patron-tacos-chicago-2,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 41.92424, 'longitude': -87.72135}",(773) 799-8066,4183.678517715883,P1U3mEEzXPwuPAsFUL_qHw,https://s3-media2.fl.yelpcdn.com/bphoto/cAvgQXNBcR9Avg0tImC9ew/o.jpg,False,"{'address1': '3749 W Fullerton Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['3749 W Fullerton Ave', 'Chicago, IL 60647']}",L' Patron Tacos,+17737998066,$$,4.0,453,[],https://www.yelp.com/biz/l-patron-tacos-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
38,5-rabanitos-restaurante-and-taqueria-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.857970649612, 'longitude': -87.6709524169564}",(312) 285-2710,5277.350885046992,0pc352jFnUQFAw8DgmeSjw,https://s3-media2.fl.yelpcdn.com/bphoto/nm97kUplxqHUMdxywWVhdg/o.jpg,False,"{'address1': '1758 W 18th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['1758 W 18th St', 'Chicago, IL 60608']}",5 Rabanitos Restaurante and Taqueria,+13122852710,$$,4.0,425,[],https://www.yelp.com/biz/5-rabanitos-restaurante-and-taqueria-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
39,taqueria-traspasada-chicago-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.89633, 'longitude': -87.66705}",(312) 850-2069,1314.1712484988605,nTL9tlTqGr5-J68W-3Szww,https://s3-media1.fl.yelpcdn.com/bphoto/fbwRUmrxFdhQZTVwjhDIBQ/o.jpg,False,"{'address1': '811 N Ashland Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['811 N Ashland Ave', 'Chicago, IL 60622']}",Taqueria Traspasada,+13128502069,$,4.0,375,"['pickup', 'delivery']",https://www.yelp.com/biz/taqueria-traspasada-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
40,canton-regio-chicago-4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 41.858017, 'longitude': -87.6642617}",(312) 733-3045,5359.848754948452,fFX6L_QDexlgoYoCigJyPw,https://s3-media3.fl.yelpcdn.com/bphoto/gsxguA27ItJ-PBseYfVgXg/o.jpg,False,"{'address1': '1510 W 18th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['1510 W 18th St', 'Chicago, IL 60608']}",Canton Regio,+13127333045,$$,4.0,510,[],https://www.yelp.com/biz/canton-regio-chicago-4?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
41,sol-de-mexico-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.93588, 'longitude': -87.74717}",(773) 282-4119,6663.539058956894,UHUalNP0sTqDeCdXrBCAZg,https://s3-media2.fl.yelpcdn.com/bphoto/cEGogTHnG8q1U8_ffOv7dQ/o.jpg,False,"{'address1': '3018 N Cicero Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['3018 N Cicero Ave', 'Chicago, IL 60641']}",Sol de Mexico,+17732824119,$$,4.0,252,['restaurant_reservation'],https://www.yelp.com/biz/sol-de-mexico-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
42,el-milagro-tortilla-chicago-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.8551733, 'longitude': -87.6631926}",(312) 421-7443,5679.693874288805,umGEOhvhbqhh72Mn47a4Zw,https://s3-media4.fl.yelpcdn.com/bphoto/dhrnYSNBR6WMnxsni-Pr0Q/o.jpg,False,"{'address1': '1927 S Blue Island Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['1927 S Blue Island Ave', 'Chicago, IL 60608']}",El Milagro Tortilla,+13124217443,$,4.0,333,[],https://www.yelp.com/biz/el-milagro-tortilla-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
43,albas-restaurant-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.8956672269627, 'longitude': -87.6732782462348}",(312) 265-0818,1118.878806587571,ilVt4JbFcV2hswMxLxjjTQ,https://s3-media2.fl.yelpcdn.com/bphoto/vxTC9pBIzMd3yyA7yWsoUA/o.jpg,False,"{'address1': '1825 W Chicago Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1825 W Chicago Ave', 'Chicago, IL 60622']}",Alba's Restaurant,+13122650818,$,4.5,52,"['pickup', 'delivery']",https://www.yelp.com/biz/albas-restaurant-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
44,taqueria-el-jardin-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.894123, 'longitude': -87.659812}",(312) 455-9523,1918.1503222357164,0SdlY5VovlyUM6UxT9Vx0A,https://s3-media2.fl.yelpcdn.com/bphoto/JNy3vpDSO23aPp5xQ8h5uw/o.jpg,False,"{'address1': '1303 W Huron St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1303 W Huron St', 'Chicago, IL 60622']}",Taqueria El Jardin,+13124559523,$,4.5,63,[],https://www.yelp.com/biz/taqueria-el-jardin-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
45,ricanos-restaurant-chicago-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.87793, 'longitude': -87.66707}",(312) 666-7253,3158.130622933305,IoJoWPp7dQOjeCfT2ki3cA,https://s3-media4.fl.yelpcdn.com/bphoto/Bdxns5zhjbL2tbS4silwHw/o.jpg,False,"{'address1': '230 S Ashland Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['230 S Ashland Ave', 'Chicago, IL 60607']}",Ricano's Restaurant,+13126667253,$$,4.0,303,"['delivery', 'pickup']",https://www.yelp.com/biz/ricanos-restaurant-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
46,antique-taco-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 41.9063606, 'longitude': -87.6716766}",(773) 687-8697,524.3408094943128,YU3XvseN8keVmipgidQ94w,https://s3-media2.fl.yelpcdn.com/bphoto/Lguf1qEnrVsTrbWoFux18g/o.jpg,False,"{'address1': '1360 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1360 N Milwaukee Ave', 'Chicago, IL 60622']}",Antique Taco,+17736878697,$$,4.0,1213,['pickup'],https://www.yelp.com/biz/antique-taco-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
47,dona-natys-tacos-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.8956985473633, 'longitude': -87.6728820800781}",(312) 243-2209,1112.2295392298045,JgdQlqkP0cUq9Bq4_iSTPQ,https://s3-media2.fl.yelpcdn.com/bphoto/3T22OHOntNsbP6ISF312bw/o.jpg,False,"{'address1': '1815 W Chicago Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1815 W Chicago Ave', 'Chicago, IL 60622']}",Dona Naty's Tacos,+13122432209,$,4.0,206,"['pickup', 'delivery']",https://www.yelp.com/biz/dona-natys-tacos-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
48,estrella-negra-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.925175, 'longitude': -87.68706}",(773) 227-5993,2354.790627790031,9j-IauL8jaLM8qIc-8cn7Q,https://s3-media4.fl.yelpcdn.com/bphoto/0cpfASowvvb4VCsI_k5bEw/o.jpg,False,"{'address1': '2346 W Fullerton Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2346 W Fullerton Ave', 'Chicago, IL 60647']}",Estrella Negra,+17732275993,$$,4.0,534,"['pickup', 'delivery']",https://www.yelp.com/biz/estrella-negra-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
49,huaraches-dona-chio-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.991189379274, 'longitude': -87.669437226622}",(773) 993-1002,9590.862140039446,MAD5adR1-cR6MSmOtu5i2w,https://s3-media4.fl.yelpcdn.com/bphoto/YHAaCof8Uo6ZGhMMcEfgIA/o.jpg,False,"{'address1': '1547 W Elmdale Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['1547 W Elmdale Ave', 'Chicago, IL 60660']}",Huaraches Dona Chio,+17739931002,$,4.0,152,"['delivery', 'pickup']",https://www.yelp.com/biz/huaraches-dona-chio-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
