,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
30,easy-street-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 41.94921, 'longitude': -87.76721}",(773) 993-0464,8865.692610914966,weNxGBwAOW_CVMBu02CUBQ,https://s3-media2.fl.yelpcdn.com/bphoto/TCjklLnQDpkGJ96kIuwf4g/o.jpg,False,"{'address1': '3750 N Central Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60634', 'country': 'US', 'state': 'IL', 'display_address': ['3750 N Central Ave', 'Chicago, IL 60634']}",Easy Street,+17739930464,$$,4.0,173,"['pickup', 'delivery']",https://www.yelp.com/biz/easy-street-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
31,ciprianis-pizza-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.778190612793, 'longitude': -87.7681884765625}",(773) 582-3747,15974.385847770982,LrcRLcCGsSNJjTKKK9UgYw,https://s3-media2.fl.yelpcdn.com/bphoto/_LHmldUIRRs5T9qryH5n5w/o.jpg,False,"{'address1': '5840 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60638', 'country': 'US', 'state': 'IL', 'display_address': ['5840 W 63rd St', 'Chicago, IL 60638']}",Cipriani's Pizza,+17735823747,$$,4.5,99,"['pickup', 'delivery']",https://www.yelp.com/biz/ciprianis-pizza-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
32,crushed-pizzeria-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.961405, 'longitude': -87.669747}",(773) 327-9200,6294.358139803839,NTP9UXFixe_6WTitLZfu6Q,https://s3-media1.fl.yelpcdn.com/bphoto/Yf9q02BrMSRr1yDxLqRgQw/o.jpg,False,"{'address1': '1607 W Montrose Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['1607 W Montrose Ave', 'Chicago, IL 60613']}",Crushed Pizzeria,+17733279200,,4.5,31,[],https://www.yelp.com/biz/crushed-pizzeria-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
33,bartolis-pizzeria-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.946666, 'longitude': -87.678302}",(773) 248-0455,4615.548112198609,ahFb5vmsXzhh8tHqyHyddg,https://s3-media2.fl.yelpcdn.com/bphoto/vzD4BA8Zqc-w4ZuUBQ3lpw/o.jpg,False,"{'address1': '1955 W Addison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['1955 W Addison St', 'Chicago, IL 60613']}",Bartoli's Pizzeria,+17732480455,$,4.0,255,"['pickup', 'delivery']",https://www.yelp.com/biz/bartolis-pizzeria-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
34,the-art-of-pizza-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 41.9371221, 'longitude': -87.6683814}",(773) 327-5600,3637.2629549501803,tW2jfL-qMccAYZSghPBbHA,https://s3-media1.fl.yelpcdn.com/bphoto/ZqBGJKZlLqhXl63TNHk2eg/o.jpg,False,"{'address1': '3033 N Ashland Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3033 N Ashland Ave', 'Chicago, IL 60657']}",The Art of Pizza,+17733275600,$,4.0,1146,"['pickup', 'delivery']",https://www.yelp.com/biz/the-art-of-pizza-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
35,the-warehouse-bar-and-pizzeria-chicago-chicago-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 41.92493, 'longitude': -87.6641099}",(773) 661-6454,2476.746960079815,c1UpBs334fvFYFP-tzmhnw,https://s3-media1.fl.yelpcdn.com/bphoto/yx6pQhua2uPzIuMQchkhyg/o.jpg,False,"{'address1': '1419 W Fullerton Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1419 W Fullerton Ave', 'Chicago, IL 60614']}",The Warehouse Bar & Pizzeria Chicago,+17736616454,$$,4.0,205,"['pickup', 'delivery']",https://www.yelp.com/biz/the-warehouse-bar-and-pizzeria-chicago-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
36,lou-malnatis-pizzeria-chicago-20,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 41.908901, 'longitude': -87.6774103}",(773) 395-2400,417.09597744360354,84r_TaEPqE1bnYFLqYdOtQ,https://s3-media2.fl.yelpcdn.com/bphoto/TvRZvs9wui4quthp-pshfA/o.jpg,False,"{'address1': '1520 N Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1520 N Damen Ave', 'Chicago, IL 60622']}",Lou Malnati's Pizzeria,+17733952400,$$,4.0,337,"['pickup', 'delivery']",https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-20?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
37,pequods-pizzeria-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.92187, 'longitude': -87.664486}",(773) 327-1512,2158.7084581522413,DXwSYgiXqIVNdO9dazel6w,https://s3-media2.fl.yelpcdn.com/bphoto/jlB3XA4XnnoU6omD9TSk5Q/o.jpg,False,"{'address1': '2207 N Clybourn Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2207 N Clybourn Ave', 'Chicago, IL 60614']}",Pequod's Pizzeria,+17733271512,$$,4.0,5683,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/pequods-pizzeria-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
38,lou-malnatis-pizzeria-chicago-19,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 41.9291500907879, 'longitude': -87.6535692116174}",(773) 832-4030,3335.314840236028,u5rIwydmTiuhaa8DN91-dw,https://s3-media4.fl.yelpcdn.com/bphoto/G3wQ5_BlgM9lO0BvKPlLqQ/o.jpg,False,"{'address1': '958 W Wrightwood Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['958 W Wrightwood Ave', 'Chicago, IL 60614']}",Lou Malnati's Pizzeria,+17738324030,$$,4.0,756,"['pickup', 'delivery']",https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-19?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
39,coalfire-pizza-chicago-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.9491958618164, 'longitude': -87.6637115478516}",(773) 477-2625,5043.60207669511,FDUfvqQK8EA2biX3xDPAyg,https://s3-media1.fl.yelpcdn.com/bphoto/Uuzd5Bg_07WRV69RXwb1fQ/o.jpg,False,"{'address1': '3707 N Southport Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['3707 N Southport Ave', 'Chicago, IL 60613']}",Coalfire Pizza,+17734772625,$$,4.0,269,['pickup'],https://www.yelp.com/biz/coalfire-pizza-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
40,nueva-italy-pizzeria-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 42.0117721, 'longitude': -87.6743132}",(773) 681-0689,11848.183673255806,MT2XQCqKJr3ZfLpqG2v-Vw,https://s3-media2.fl.yelpcdn.com/bphoto/wp0yJ-YOkE84yHxqqhFrkw/o.jpg,False,"{'address1': '7109 N Clark St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60626', 'country': 'US', 'state': 'IL', 'display_address': ['7109 N Clark St', 'Chicago, IL 60626']}",Nueva Italy Pizzeria,+17736810689,$$,4.0,174,"['pickup', 'delivery']",https://www.yelp.com/biz/nueva-italy-pizzeria-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
41,dimos-pizza-chicago-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 41.94521, 'longitude': -87.65467}",(773) 525-4580,4844.825481771597,xlX-nO0SaNwjGueCsgV-0g,https://s3-media2.fl.yelpcdn.com/bphoto/wYYtpIqmCmlSxarD6wv4XQ/o.jpg,False,"{'address1': '3463 N Clark St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3463 N Clark St', 'Chicago, IL 60657']}",Dimo's Pizza,+17735254580,$,4.0,913,"['pickup', 'delivery']",https://www.yelp.com/biz/dimos-pizza-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
42,si-pie-pizzeria-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 41.945351, 'longitude': -87.6459276}",(773) 360-1862,5187.536562081469,F7SE2NPZLwolMCzt3qXzzQ,https://s3-media2.fl.yelpcdn.com/bphoto/jBO8Jr-IHFKZMN8cDLsQNw/o.jpg,False,"{'address1': '3477 N Broadway St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3477 N Broadway St', 'Chicago, IL 60657']}",Si-Pie Pizzeria,+17733601862,$,4.0,277,"['pickup', 'delivery']",https://www.yelp.com/biz/si-pie-pizzeria-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
43,eataly-chicago-3,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 41.892335432963, 'longitude': -87.6262607945148}",(312) 521-8700,4494.921888413769,t2nXebM7aqTj_qq6saZ89g,https://s3-media1.fl.yelpcdn.com/bphoto/g4EZlxKCbLqHXNraWyw9-w/o.jpg,False,"{'address1': '43 E Ohio St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['43 E Ohio St', 'Chicago, IL 60611']}",Eataly,+13125218700,$$,4.0,3528,[],https://www.yelp.com/biz/eataly-chicago-3?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
44,pizza-castle-chicago-3,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.7937341881922, 'longitude': -87.7055240795016}",(773) 776-1075,12601.427013606995,AyUfTvlbSMTmhMWZ7nmjwQ,https://s3-media2.fl.yelpcdn.com/bphoto/jPITD-XNy45edrT-Jw70bw/o.jpg,False,"{'address1': '3256 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3256 W 55th St', 'Chicago, IL 60632']}",Pizza Castle,+17737761075,$,4.5,80,[],https://www.yelp.com/biz/pizza-castle-chicago-3?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
45,reno-chicago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 41.929155, 'longitude': -87.707174}",(773) 697-4234,3611.1616023222155,48LgtDgqtzQpF8KYUb1pJg,https://s3-media1.fl.yelpcdn.com/bphoto/y49BwMT9CdyND3wkXGNCTw/o.jpg,False,"{'address1': '2607 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2607 N Milwaukee Ave', 'Chicago, IL 60647']}",Reno,+17736974234,$$,4.0,484,['delivery'],https://www.yelp.com/biz/reno-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
46,my-pi-pizza-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.918533, 'longitude': -87.67779}",(773) 394-6900,1487.0922646351964,Mp1-ZUhNcXUAM-D3h3nGkQ,https://s3-media1.fl.yelpcdn.com/bphoto/AEPppNM4fzEzphASDTjIaA/o.jpg,False,"{'address1': '2010 N Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2010 N Damen Ave', 'Chicago, IL 60647']}",My Pi Pizza,+17733946900,$$,4.0,345,"['pickup', 'delivery']",https://www.yelp.com/biz/my-pi-pizza-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
47,bacinos-of-lincoln-park-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 41.9220898692102, 'longitude': -87.6441773455396}",(773) 472-7400,3356.8289195039206,XeJkMq4uK4KJgbxL9_Ublg,https://s3-media4.fl.yelpcdn.com/bphoto/-j1v4XcBfvQ_xTMptUe0Yg/o.jpg,False,"{'address1': '2204 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2204 N Lincoln Ave', 'Chicago, IL 60614']}",Bacino's of Lincoln Park,+17734727400,$$,4.0,382,"['pickup', 'delivery']",https://www.yelp.com/biz/bacinos-of-lincoln-park-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
48,tortorices-pizza-and-catering-chicago-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 41.89113, 'longitude': -87.67142}",(312) 243-4444,1646.8359419581643,fzK4OXv1CL-aeVaLwbbxBw,https://s3-media4.fl.yelpcdn.com/bphoto/5dbqkHJVsbJem5m69ZWFtQ/o.jpg,False,"{'address1': '1746 W Grand Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1746 W Grand Ave', 'Chicago, IL 60622']}",Tortorice's Pizza & Catering,+13122434444,$$,4.0,241,"['pickup', 'delivery']",https://www.yelp.com/biz/tortorices-pizza-and-catering-chicago-2?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
49,paulie-gees-logan-square-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 41.92589, 'longitude': -87.70168}",(773) 360-1072,3045.7609425216997,Xh5vGcoKk-SaBw7GUZDFxg,https://s3-media4.fl.yelpcdn.com/bphoto/Pk1Gq00_y7i4qSjqNcITeQ/o.jpg,False,"{'address1': '2451 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2451 N Milwaukee Ave', 'Chicago, IL 60647']}",Paulie Gee's Logan Square,+17733601072,$$,4.0,329,"['pickup', 'delivery']",https://www.yelp.com/biz/paulie-gees-logan-square-chicago?adjust_creative=1siSLt3fuYEtiouLlx1Rkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1siSLt3fuYEtiouLlx1Rkg
